date,gdp,jgdp,djgdp,oil,joil,djoil,cdop,maxp,jpmax
1947Q1,2034.45,761.7980791076834,,8.0,207.94415416798358,0.0,0.0,0.0,
1947Q2,2029.024,761.5310168242798,-0.2670622834035612,8.4,212.8231705849268,4.879016416943216,4.879016416943216,4.879016416943216,4.879016416943216
1947Q3,2024.834,761.3243000871838,-0.20671673709603056,8.6,215.1762203259462,2.3530497410193902,7.232066157962606,7.232066157962606,2.3530497410193902
1947Q4,2056.508,762.8764677767458,1.5521676895619976,10.9,238.8762789235098,23.70005859756361,30.932124755526218,30.932124755526218,23.70005859756361
1948Q1,2087.442,764.3694671907879,1.4929994140420604,11.5,244.23470353692042,5.3584246134106195,36.29054936893684,36.29054936893684,5.3584246134106195
1948Q2,2121.899,766.0066721434199,1.6372049526320325,11.5,244.23470353692042,0.0,36.29054936893684,36.29054936893684,0.0
1948Q3,2134.056,766.5779673316825,0.5712951882626385,11.5,244.23470353692042,0.0,36.29054936893684,36.29054936893684,0.0
1948Q4,2136.44,766.6896171375905,0.11164980590797313,11.5,244.23470353692042,0.0,36.29054936893684,36.29054936893684,0.0
1949Q1,2107.001,765.3020888412525,-1.3875282963380187,11.4,243.361335540045,-0.8733679968754302,35.41718137206141,36.29054936893684,0.0
1949Q2,2099.814,764.9604048360262,-0.34168400522628417,11.3,242.4802725718295,-0.8810629682155025,34.536118403845904,36.29054936893684,0.0
1949Q3,2121.493,765.9875365084732,1.0271316724470125,11.3,242.4802725718295,0.0,34.536118403845904,36.29054936893684,0.0
1949Q4,2103.688,765.1447273888319,-0.8428091196412879,11.3,242.4802725718295,0.0,34.536118403845904,36.29054936893684,0.0
1950Q1,2186.365,768.9995626435966,3.85483525476468,11.3,242.4802725718295,0.0,34.536118403845904,36.29054936893684,0.0
1950Q2,2253.045,772.003791360162,3.0042287165654216,11.3,242.4802725718295,0.0,34.536118403845904,36.29054936893684,0.0
1950Q3,2340.112,775.7954070454201,3.79161568525808,11.3,242.4802725718295,0.0,34.536118403845904,36.29054936893684,0.0
1950Q4,2384.92,777.6920859782924,1.8966789328723053,11.4,243.361335540045,0.8810629682155025,35.41718137206141,36.29054936893684,0.0
1951Q1,2417.311,779.0411044333287,1.34901845503623,11.4,243.361335540045,0.0,35.41718137206141,36.29054936893684,0.0
1951Q2,2459.196,780.7589746237791,1.7178701904504123,11.4,243.361335540045,0.0,35.41718137206141,36.29054936893684,0.0
1951Q3,2509.88,782.7990222218014,2.0400475980222836,11.4,243.361335540045,0.0,35.41718137206141,36.29054936893684,0.0
1951Q4,2515.408,783.0190296016681,0.22000737986672902,11.4,243.361335540045,0.0,35.41718137206141,35.41718137206141,0.0
1952Q1,2542.286,784.0818955255419,1.062865923873801,11.4,243.361335540045,0.0,35.41718137206141,35.41718137206141,0.0
1952Q2,2547.762,784.297060573598,0.21516504805606473,11.4,243.361335540045,0.0,35.41718137206141,35.41718137206141,0.0
1952Q3,2566.153,785.0163169274881,0.7192563538901595,11.4,243.361335540045,0.0,35.41718137206141,35.41718137206141,0.0
1952Q4,2650.431,788.2477547265006,3.2314377990124967,11.4,243.361335540045,0.0,35.41718137206141,35.41718137206141,0.0
1953Q1,2699.699,790.0895564296417,1.8418017031410727,11.7,245.95888418037103,2.597548640326039,38.014730012387446,38.014730012387446,2.597548640326039
1953Q2,2720.566,790.8595225877983,0.7699661581566488,12.7,254.16019934645456,8.201315166083532,46.21604517847098,46.21604517847098,8.201315166083532
1953Q3,2705.258,790.2952565660212,-0.5642660217771436,12.7,254.16019934645456,0.0,46.21604517847098,46.21604517847098,0.0
1953Q4,2664.302,788.7697388598502,-1.5255177061709446,12.6,253.3696813957432,-0.7905179507113473,45.42552722775963,46.21604517847098,0.0
1954Q1,2651.566,788.2905687838204,-0.4791700760298454,12.6,253.3696813957432,0.0,45.42552722775963,46.21604517847098,0.0
1954Q2,2654.456,788.3995016260054,0.10893284218502686,12.6,253.3696813957432,0.0,45.42552722775963,46.21604517847098,0.0
1954Q3,2684.434,789.5225183976487,1.1230167716432788,12.6,253.3696813957432,0.0,45.42552722775963,46.21604517847098,0.0
1954Q4,2736.96,791.4603094392417,1.9377910415929591,12.6,253.3696813957432,0.0,45.42552722775963,46.21604517847098,0.0
1955Q1,2815.134,794.2765141572285,2.816204717986807,12.6,253.3696813957432,0.0,45.42552722775963,46.21604517847098,0.0
1955Q2,2860.942,795.8906220212671,1.6141078640386013,12.6,253.3696813957432,0.0,45.42552722775963,46.21604517847098,0.0
1955Q3,2899.578,797.2320488144525,1.3414267931854056,12.6,253.3696813957432,0.0,45.42552722775963,46.21604517847098,0.0
1955Q4,2916.985,797.8305827585044,0.598533944051951,12.6,253.3696813957432,0.0,45.42552722775963,46.21604517847098,0.0
1956Q1,2905.656,797.4414461349003,-0.3891366236041449,12.6,253.3696813957432,0.0,45.42552722775963,46.21604517847098,0.0
1956Q2,2929.666,798.2643702339335,0.82292409903323,12.7,254.16019934645456,0.7905179507113473,46.21604517847098,46.21604517847098,0.0
1956Q3,2927.034,798.1744902613488,-0.08987997258475389,12.7,254.16019934645456,0.0,46.21604517847098,46.21604517847098,0.0
1956Q4,2975.2090000000007,799.8069567613007,1.6324664999519882,12.8,254.94451709255713,0.7843177461025732,47.00036292457355,47.00036292457355,0.7843177461025732
1957Q1,2994.259,800.4452067584142,0.6382499971134621,14.0,263.9057329615258,8.96121586896868,55.96157879354223,55.96157879354223,8.96121586896868
1957Q2,2987.699,800.2258804900022,-0.21932626841203273,14.0,263.9057329615258,0.0,55.96157879354223,55.96157879354223,0.0
1957Q3,3016.9790000000007,801.2011278577992,0.9752473677970102,14.0,263.9057329615258,0.0,55.96157879354223,55.96157879354223,0.0
1957Q4,2985.775,800.1614623619067,-1.03966549589245,14.0,263.9057329615258,0.0,55.96157879354223,55.96157879354223,0.0
1958Q1,2908.281,797.5317463971279,-2.629715964778825,14.0,263.9057329615258,0.0,55.96157879354223,55.96157879354223,0.0
1958Q2,2927.395,798.1868228048115,0.6550764076836231,14.0,263.9057329615258,0.0,55.96157879354223,55.96157879354223,0.0
1958Q3,2995.112,800.4736905509782,2.2868677461666493,13.9,263.1888840136646,-0.7168489478611946,55.244729845681036,55.96157879354223,0.0
1958Q4,3065.141,802.7848850574837,2.311194506505558,13.9,263.1888840136646,0.0,55.244729845681036,55.96157879354223,0.0
1959Q1,3123.978,804.6862468681259,1.901361810642129,13.5,260.2689685444384,-2.9199154692262255,52.32481437645481,55.96157879354223,0.0
1959Q2,3194.429,806.9163634094981,2.23011654137224,13.6,261.00697927420066,0.7380107297622658,53.062825106217076,55.96157879354223,0.0
1959Q3,3196.683,806.9868988685371,0.07053545903897884,13.4,259.5254706956866,-1.481508578514081,51.581316527702995,55.96157879354223,0.0
1959Q4,3205.79,807.271382884073,0.2844840155358952,13.4,259.5254706956866,0.0,51.581316527702995,55.96157879354223,0.0
1960Q1,3277.847,809.4942083412765,2.2228254572034984,13.4,259.5254706956866,0.0,51.581316527702995,55.96157879354223,0.0
1960Q2,3260.177,808.953676736539,-0.5405316047374527,13.4,259.5254706956866,0.0,51.581316527702995,55.96157879354223,0.0
1960Q3,3276.133,809.4419042439471,0.4882275074080553,13.4,259.5254706956866,0.0,51.581316527702995,55.96157879354223,0.0
1960Q4,3234.087,808.1501941444967,-1.2917100994503699,13.4,259.5254706956866,0.0,51.581316527702995,55.96157879354223,0.0
1961Q1,3255.914,808.8228313997196,0.6726372552228668,13.4,259.5254706956866,0.0,51.581316527702995,55.96157879354223,0.0
1961Q2,3311.181,810.506020231707,1.6831888319874224,13.5,260.2689685444384,0.7434978487518151,52.32481437645481,55.244729845681036,0.0
1961Q3,3374.742,812.407415594016,1.9013953623090174,13.5,260.2689685444384,0.0,52.32481437645481,55.244729845681036,0.0
1961Q4,3440.9240000000004,814.3495318950837,1.9421163010676992,13.5,260.2689685444384,0.0,52.32481437645481,53.062825106217076,0.0
1962Q1,3502.298,816.1174603457356,1.7679284506518798,13.5,260.2689685444384,0.0,52.32481437645481,53.062825106217076,0.0
1962Q2,3533.947,817.0170655596838,0.8996052139482345,13.5,260.2689685444384,0.0,52.32481437645481,52.32481437645481,0.0
1962Q3,3577.362,818.2380936263113,1.2210280666274684,13.5,260.2689685444384,0.0,52.32481437645481,52.32481437645481,0.0
1962Q4,3589.128,818.5664555042154,0.328361877904058,13.5,260.2689685444384,0.0,52.32481437645481,52.32481437645481,0.0
1963Q1,3628.306,819.6521151669452,1.0856596627298813,13.5,260.2689685444384,0.0,52.32481437645481,52.32481437645481,0.0
1963Q2,3669.02,820.7679875417012,1.1158723747560089,13.5,260.2689685444384,0.0,52.32481437645481,52.32481437645481,0.0
1963Q3,3749.681,822.9426048679417,2.1746173262404227,13.5,260.2689685444384,0.0,52.32481437645481,52.32481437645481,0.0
1963Q4,3774.264,823.5960675787194,0.6534627107777169,13.4,259.5254706956866,-0.7434978487518151,51.581316527702995,52.32481437645481,0.0
1964Q1,3853.835,825.6824035395655,2.0863359608460996,13.4,259.5254706956866,0.0,51.581316527702995,52.32481437645481,0.0
1964Q2,3895.793,826.7652531934065,1.0828496538409809,13.4,259.5254706956866,0.0,51.581316527702995,52.32481437645481,0.0
1964Q3,3956.657,828.3154755798668,1.550222386460291,13.4,259.5254706956866,0.0,51.581316527702995,52.32481437645481,0.0
1964Q4,3968.878,828.6238714089421,0.3083958290753799,13.4,259.5254706956866,0.0,51.581316527702995,52.32481437645481,0.0
1965Q1,4064.915,831.0148111554188,2.390939746476647,13.4,259.5254706956866,0.0,51.581316527702995,52.32481437645481,0.0
